REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Adjustments,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
May-20,Prince Edward Island,2016A000211,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367452,3.9.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367425,3.10.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367426,3.11.1,1983,A,,,0
May-20,Prince Edward Island,2016A000211,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367427,3.12.1,31220,A,,,0
May-20,Prince Edward Island,2016A000211,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367428,3.13.1,52092,A,,,0
May-20,Prince Edward Island,2016A000211,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367429,3.14.1,43020,A,,,0
May-20,Prince Edward Island,2016A000211,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367430,3.15.1,39385,A,,,0
May-20,Prince Edward Island,2016A000211,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367431,3.16.1,3636,B,,,0
May-20,Prince Edward Island,2016A000211,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367432,3.17.1,,x,,,0
May-20,Prince Edward Island,2016A000211,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367433,3.18.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367434,3.19.1,15597,C,,,0
May-20,Prince Edward Island,2016A000211,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367436,3.20.1,21052,B,,,0
May-20,Prince Edward Island,2016A000211,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367437,3.21.1,1917,B,,,0
May-20,Prince Edward Island,2016A000211,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367438,3.22.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367439,3.23.1,,x,,,0
May-20,Prince Edward Island,2016A000211,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367440,3.24.1,,x,,,0
May-20,Prince Edward Island,2016A000211,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367441,3.25.1,,x,,,0
May-20,Prince Edward Island,2016A000211,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367442,3.26.1,24779,A,,,0
May-20,Prince Edward Island,2016A000211,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367443,3.27.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367444,3.28.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367445,3.29.1,,x,,,0
May-20,Prince Edward Island,2016A000211,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339084,3.30.1,575,A,,,0
May-20,Nova Scotia,2016A000212,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367453,4.1.1,1240749,A,,,0
May-20,Nova Scotia,2016A000212,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367454,4.1.2,1150416,A,,,0
May-20,Nova Scotia,2016A000212,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367465,4.2.1,267258,B,,,0
May-20,Nova Scotia,2016A000212,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367476,4.3.1,208732,B,,,0
May-20,Nova Scotia,2016A000212,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367477,4.4.1,187585,B,,,0
May-20,Nova Scotia,2016A000212,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367478,4.5.1,,F,,,0
May-20,Nova Scotia,2016A000212,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367479,4.6.1,32990,C,,,0
May-20,Nova Scotia,2016A000212,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367480,4.7.1,25536,B,,,0
May-20,Nova Scotia,2016A000212,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367481,4.8.1,19022,C,,,0
May-20,Nova Scotia,2016A000212,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367482,4.9.1,12582,D,,,0
May-20,Nova Scotia,2016A000212,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367455,4.10.1,6441,B,,,0
May-20,Nova Scotia,2016A000212,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367456,4.11.1,8724,A,,,0
May-20,Nova Scotia,2016A000212,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367457,4.12.1,119131,C,,,0
May-20,Nova Scotia,2016A000212,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367458,4.13.1,353817,A,,,0
May-20,Nova Scotia,2016A000212,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367459,4.14.1,274230,A,,,0
May-20,Nova Scotia,2016A000212,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367460,4.15.1,243206,A,,,0
May-20,Nova Scotia,2016A000212,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367461,4.16.1,31025,B,,,0
May-20,Nova Scotia,2016A000212,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367462,4.17.1,,x,,,0
May-20,Nova Scotia,2016A000212,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367463,4.18.1,,x,,,0
May-20,Nova Scotia,2016A000212,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367464,4.19.1,101479,B,,,0
May-20,Nova Scotia,2016A000212,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367466,4.20.1,110149,D,,,0
May-20,Nova Scotia,2016A000212,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367467,4.21.1,8307,C,,,0
May-20,Nova Scotia,2016A000212,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367468,4.22.1,5537,D,,,0
May-20,Nova Scotia,2016A000212,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367469,4.23.1,,x,,,0
May-20,Nova Scotia,2016A000212,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367470,4.24.1,,x,,,0
May-20,Nova Scotia,2016A000212,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367471,4.25.1,8961,D,,,0
May-20,Nova Scotia,2016A000212,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367472,4.26.1,205818,A,,,0
May-20,Nova Scotia,2016A000212,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367473,4.27.1,,x,,,0
May-20,Nova Scotia,2016A000212,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367474,4.28.1,,x,,,0
May-20,Nova Scotia,2016A000212,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367475,4.29.1,38082,C,,,0
May-20,Nova Scotia,2016A000212,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339085,4.30.1,5861,A,,,0
May-20,New Brunswick,2016A000213,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367483,5.1.1,1127864,A,,,0
May-20,New Brunswick,2016A000213,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367484,5.1.2,1035737,A,,,0
May-20,New Brunswick,2016A000213,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367495,5.2.1,273812,A,,,0
May-20,New Brunswick,2016A000213,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367506,5.3.1,201405,B,,,0
May-20,New Brunswick,2016A000213,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367507,5.4.1,187852,B,,,0
May-20,New Brunswick,2016A000213,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367508,5.5.1,13553,E,,,0
May-20,New Brunswick,2016A000213,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367509,5.6.1,41150,C,,,0
May-20,New Brunswick,2016A000213,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367510,5.7.1,31257,B,,,0
May-20,New Brunswick,2016A000213,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367511,5.8.1,17745,B,,,0
May-20,New Brunswick,2016A000213,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367512,5.9.1,11862,A,,,0
May-20,New Brunswick,2016A000213,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367485,5.10.1,5882,B,,,0
May-20,New Brunswick,2016A000213,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367486,5.11.1,9484,B,,,0
May-20,New Brunswick,2016A000213,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367487,5.12.1,115672,C,,,0
May-20,New Brunswick,2016A000213,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367488,5.13.1,246078,A,,,0
May-20,New Brunswick,2016A000213,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367489,5.14.1,191383,A,,,0
May-20,New Brunswick,2016A000213,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367490,5.15.1,171929,A,,,0
May-20,New Brunswick,2016A000213,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367491,5.16.1,19454,D,,,0
May-20,New Brunswick,2016A000213,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367492,5.17.1,,x,,,0
May-20,New Brunswick,2016A000213,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367493,5.18.1,,x,,,0
May-20,New Brunswick,2016A000213,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367494,5.19.1,94471,B,,,0
May-20,New Brunswick,2016A000213,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367496,5.20.1,115007,B,,,0
May-20,New Brunswick,2016A000213,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367497,5.21.1,13162,C,,,0
May-20,New Brunswick,2016A000213,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367498,5.22.1,,x,,,0
May-20,New Brunswick,2016A000213,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367499,5.23.1,2119,A,,,0
May-20,New Brunswick,2016A000213,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367500,5.24.1,,x,,,0
May-20,New Brunswick,2016A000213,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367501,5.25.1,11539,B,,,0
May-20,New Brunswick,2016A000213,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367502,5.26.1,207329,A,,,0
May-20,New Brunswick,2016A000213,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367503,5.27.1,,x,,,0
May-20,New Brunswick,2016A000213,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367504,5.28.1,,x,,,0
May-20,New Brunswick,2016A000213,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367505,5.29.1,23565,A,,,0
May-20,New Brunswick,2016A000213,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339086,5.30.1,5140,A,,,0
May-20,Quebec,2016A000224,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367513,6.1.1,10731022,A,,,0
May-20,Quebec,2016A000224,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v52367514,6.1.2,9309616,A,,,0
May-20,Quebec,2016A000224,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367525,6.2.1,2405436,A,,,0
May-20,Quebec,2016A000224,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367536,6.3.1,1990208,A,,,0
May-20,Quebec,2016A000224,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367537,6.4.1,1660383,B,,,0
May-20,Quebec,2016A000224,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367538,6.5.1,329824,C,,,0
May-20,Quebec,2016A000224,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367539,6.6.1,235365,C,,,0
May-20,Quebec,2016A000224,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367540,6.7.1,179864,B,,,0
May-20,Quebec,2016A000224,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367541,6.8.1,276024,A,,,0
May-20,Quebec,2016A000224,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367542,6.9.1,197640,A,,,0
May-20,Quebec,2016A000224,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367515,6.10.1,78385,B,,,0
May-20,Quebec,2016A000224,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367516,6.11.1,139362,B,,,0
May-20,Quebec,2016A000224,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367517,6.12.1,1121002,A,,,0
May-20,Quebec,2016A000224,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367518,6.13.1,2906440,A,,,0
May-20,Quebec,2016A000224,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367519,6.14.1,2386375,A,,,0
May-20,Quebec,2016A000224,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367520,6.15.1,2078907,A,,,0
May-20,Quebec,2016A000224,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367521,6.16.1,307468,A,,,0
May-20,Quebec,2016A000224,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367522,6.17.1,204037,B,,,0
May-20,Quebec,2016A000224,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367523,6.18.1,316028,A,,,0
May-20,Quebec,2016A000224,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367524,6.19.1,918275,B,,,0
May-20,Quebec,2016A000224,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367526,6.20.1,682251,A,,,0
May-20,Quebec,2016A000224,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367527,6.21.1,300081,A,,,0
May-20,Quebec,2016A000224,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367528,6.22.1,256946,A,,,0
May-20,Quebec,2016A000224,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367529,6.23.1,35793,A,,,0
May-20,Quebec,2016A000224,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367530,6.24.1,7342,D,,,0
May-20,Quebec,2016A000224,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367531,6.25.1,213435,C,,,0
May-20,Quebec,2016A000224,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367532,6.26.1,1356773,A,,,0
May-20,Quebec,2016A000224,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367533,6.27.1,,x,,,0
May-20,Quebec,2016A000224,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367534,6.28.1,,x,,,0
May-20,Quebec,2016A000224,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367535,6.29.1,411944,D,,,0
May-20,Quebec,2016A000224,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339087,6.30.1,38532,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v52367543,7.1.1,4695868,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Retail trade [44-45],Seasonally adjusted,Dollars,81,thousands,3,v114622302,7.1.2,4076773,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v52367554,7.2.1,1037995,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v52367565,7.3.1,908708,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v52367566,7.4.1,791226,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v52367567,7.5.1,117482,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v52367568,7.6.1,75557,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v52367569,7.7.1,53730,D,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v52367570,7.8.1,119079,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v52367571,7.9.1,76554,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v52367544,7.10.1,42525,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v52367545,7.11.1,83822,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v52367546,7.12.1,379821,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v52367547,7.13.1,1535054,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v52367548,7.14.1,1240192,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v52367549,7.15.1,1074889,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v52367550,7.16.1,165303,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v52367551,7.17.1,153065,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v52367552,7.18.1,141796,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v52367553,7.19.1,382451,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v52367555,7.20.1,203622,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v52367556,7.21.1,119340,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v52367557,7.22.1,96253,B,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v52367558,7.23.1,18727,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v52367559,7.24.1,4359,E,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v52367560,7.25.1,97393,E,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v52367561,7.26.1,587330,A,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v52367562,7.27.1,,x,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v52367563,7.28.1,,x,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v52367564,7.29.1,149961,C,,,0
May-20,"Montr¨¦al, Quebec",2016S0503462,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1035339088,7.30.1,18701,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v1052712799,18.1.1,1123171,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v1052712800,18.2.1,294875,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v1052712801,18.3.1,254423,C,,,0
May-20,"Quebec, Quebec",2016S0503421,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v1052712802,18.4.1,167954,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v1052712803,18.5.1,,F,,,0
May-20,"Quebec, Quebec",2016S0503421,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v1052712804,18.6.1,26708,D,,,0
May-20,"Quebec, Quebec",2016S0503421,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v1052712805,18.7.1,13745,D,,,0
May-20,"Quebec, Quebec",2016S0503421,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v1052712806,18.8.1,31941,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v1052712807,18.9.1,25996,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v1052712808,18.10.1,5945,D,,,0
May-20,"Quebec, Quebec",2016S0503421,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v1052712809,18.11.1,12538,D,,,0
May-20,"Quebec, Quebec",2016S0503421,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v1052712810,18.12.1,131242,B,,,0
May-20,"Quebec, Quebec",2016S0503421,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v1052712811,18.13.1,217776,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Grocery stores [4451],Unadjusted,Dollars,81,thousands,3,v1052712812,18.14.1,168693,D,,,0
May-20,"Quebec, Quebec",2016S0503421,Supermarkets and other grocery (except convenience) stores? [44511],Unadjusted,Dollars,81,thousands,3,v1052712813,18.15.1,152315,D,,,0
May-20,"Quebec, Quebec",2016S0503421,Convenience stores [44512],Unadjusted,Dollars,81,thousands,3,v1052712814,18.16.1,16378,E,,,0
May-20,"Quebec, Quebec",2016S0503421,Specialty food stores [4452],Unadjusted,Dollars,81,thousands,3,v1052712815,18.17.1,15514,D,,,0
May-20,"Quebec, Quebec",2016S0503421,"Beer, wine and liquor stores [4453]",Unadjusted,Dollars,81,thousands,3,v1052712816,18.18.1,33568,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Health and personal care stores [446],Unadjusted,Dollars,81,thousands,3,v1052712817,18.19.1,133968,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Gasoline stations [447],Unadjusted,Dollars,81,thousands,3,v1052712818,18.20.1,58750,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Clothing and clothing accessories stores [448],Unadjusted,Dollars,81,thousands,3,v1052712819,18.21.1,52590,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Clothing stores [4481],Unadjusted,Dollars,81,thousands,3,v1052712820,18.22.1,,x,,,0
May-20,"Quebec, Quebec",2016S0503421,Shoe stores [4482],Unadjusted,Dollars,81,thousands,3,v1052712821,18.23.1,,x,,,0
May-20,"Quebec, Quebec",2016S0503421,"Jewellery, luggage and leather goods stores [4483]",Unadjusted,Dollars,81,thousands,3,v1052712822,18.24.1,,x,,,0
May-20,"Quebec, Quebec",2016S0503421,"Sporting goods, hobby, book and music stores [451]",Unadjusted,Dollars,81,thousands,3,v1052712823,18.25.1,43526,C,,,0
May-20,"Quebec, Quebec",2016S0503421,General merchandise stores [452],Unadjusted,Dollars,81,thousands,3,v1052712824,18.26.1,112838,A,,,0
May-20,"Quebec, Quebec",2016S0503421,Department stores [4521],Unadjusted,Dollars,81,thousands,3,v1052712825,18.27.1,,x,,,0
May-20,"Quebec, Quebec",2016S0503421,Other general merchandise stores [4529],Unadjusted,Dollars,81,thousands,3,v1052712826,18.28.1,,x,,,0
May-20,"Quebec, Quebec",2016S0503421,Miscellaneous store retailers [453],Unadjusted,Dollars,81,thousands,3,v1052712827,18.29.1,33126,C,,,0
May-20,"Quebec, Quebec",2016S0503421,Cannabis stores [453993],Unadjusted,Dollars,81,thousands,3,v1052712828,18.30.1,5198,A,,,0
May-20,"Gatineau, Quebec",2016S050524505,Retail trade [44-45],Unadjusted,Dollars,81,thousands,3,v1052712829,19.1.1,418242,A,,,0
May-20,"Gatineau, Quebec",2016S050524505,Motor vehicle and parts dealers [441],Unadjusted,Dollars,81,thousands,3,v1052712830,19.2.1,83492,C,,,0
May-20,"Gatineau, Quebec",2016S050524505,Automobile dealers [4411],Unadjusted,Dollars,81,thousands,3,v1052712831,19.3.1,70679,C,,,0
May-20,"Gatineau, Quebec",2016S050524505,New car dealers [44111],Unadjusted,Dollars,81,thousands,3,v1052712832,19.4.1,64368,C,,,0
May-20,"Gatineau, Quebec",2016S050524505,Used car dealers [44112],Unadjusted,Dollars,81,thousands,3,v1052712833,19.5.1,6311,C,,,0
May-20,"Gatineau, Quebec",2016S050524505,Other motor vehicle dealers [4412],Unadjusted,Dollars,81,thousands,3,v1052712834,19.6.1,,F,,,0
May-20,"Gatineau, Quebec",2016S050524505,"Automotive parts, accessories and tire stores [4413]",Unadjusted,Dollars,81,thousands,3,v1052712835,19.7.1,5653,B,,,0
May-20,"Gatineau, Quebec",2016S050524505,Furniture and home furnishings stores [442],Unadjusted,Dollars,81,thousands,3,v1052712836,19.8.1,7886,B,,,0
May-20,"Gatineau, Quebec",2016S050524505,Furniture stores [4421],Unadjusted,Dollars,81,thousands,3,v1052712837,19.9.1,4737,B,,,0
May-20,"Gatineau, Quebec",2016S050524505,Home furnishings stores [4422],Unadjusted,Dollars,81,thousands,3,v1052712838,19.10.1,3149,A,,,0
May-20,"Gatineau, Quebec",2016S050524505,Electronics and appliance stores [443],Unadjusted,Dollars,81,thousands,3,v1052712839,19.11.1,3079,A,,,0
May-20,"Gatineau, Quebec",2016S050524505,Building material and garden equipment and supplies dealers [444],Unadjusted,Dollars,81,thousands,3,v1052712840,19.12.1,38582,C,,,0
May-20,"Gatineau, Quebec",2016S050524505,Food and beverage stores [445],Unadjusted,Dollars,81,thousands,3,v1052712841,19.13.1,132143,B,,,0
